97,6.03E-02,2,1.93E-01,-2.30E-04
98,6.09E-02,2,1.93E-01,-2.30E-04
99,6.16E-02,2,1.94E-01,-2.29E-04
100,6.22E-02,2,1.94E-01,-2.29E-04
101,6.28E-02,2,1.94E-01,-2.29E-04
102,6.34E-02,2,1.95E-01,-2.29E-04
103,6.41E-02,2,1.95E-01,-2.29E-04
104,6.47E-02,2,1.95E-01,-2.29E-04
105,6.53E-02,2,1.96E-01,-2.28E-04
106,6.59E-02,2,1.96E-01,-2.28E-04
107,6.66E-02,2,1.96E-01,-2.28E-04
108,6.72E-02,2,1.97E-01,-2.28E-04
109,6.78E-02,2,1.97E-01,-2.28E-04
110,6.84E-02,2,1.97E-01,-2.28E-04
111,6.91E-02,2,1.98E-01,-2.27E-04
112,6.97E-02,2,1.98E-01,-2.27E-04
113,7.03E-02,2,1.98E-01,-2.27E-04
114,7.09E-02,2,1.98E-01,-2.27E-04
115,7.16E-02,2,1.99E-01,-2.27E-04
116,7.22E-02,2,1.99E-01,-2.27E-04
117,7.28E-02,2,1.99E-01,-2.26E-04
118,7.34E-02,2,2.00E-01,-2.26E-04
119,7.41E-02,2,2.00E-01,-2.26E-04
120,7.47E-02,2,2.00E-01,-2.26E-04
121,7.53E-02,2,2.01E-01,-2.26E-04
122,7.59E-02,2,2.01E-01,-2.26E-04
123,7.66E-02,2,2.01E-01,-2.25E-04
124,7.72E-02,2,2.02E-01,-2.25E-04
125,7.78E-02,2,2.02E-01,-2.25E-04
126,7.84E-02,2,2.02E-01,-2.25E-04
127,7.91E-02,2,2.03E-01,-2.25E-04
128,7.97E-02,2,2.03E-01,-2.25E-04
129,8.03E-02,2,2.03E-01,-2.25E-04
130,8.09E-02,2,2.04E-01,-2.24E-04
131,8.16E-02,2,2.04E-01,-2.24E-04
132,8.22E-02,2,2.04E-01,-2.24E-04
133,8.28E-02,2,2.04E-01,-2.24E-04
134,8.34E-02,2,2.05E-01,-2.24E-04
135,8.41E-02,2,2.05E-01,-2.24E-04
136,8.47E-02,2,2.05E-01,-2.23E-04
137,8.53E-02,2,2.06E-01,-2.23E-04
138,8.59E-02,2,2.06E-01,-2.23E-04
139,8.66E-02,2,2.06E-01,-2.23E-04
140,8.72E-02,2,2.07E-01,-2.23E-04
141,8.78E-02,2,2.07E-01,-2.23E-04
142,8.84E-02,2,2.07E-01,-2.23E-04
143,8.91E-02,2,2.07E-01,-2.22E-04
144,8.97E-02,2,2.08E-01,-2.22E-04
145,9.03E-02,2,2.08E-01,-2.22E-04
146,9.09E-02,2,2.08E-01,-2.22E-04
147,9.16E-02,2,2.09E-01,-2.22E-04
148,9.22E-02,2,2.09E-01,-2.22E-04
149,9.28E-02,2,2.09E-01,-2.22E-04
150,9.34E-02,2,2.09E-01,-2.21E-04
151,9.41E-02,2,2.10E-01,-2.21E-04
152,9.47E-02,2,2.10E-01,-2.21E-04
153,9.53E-02,2,2.10E-01,-2.21E-04
154,9.59E-02,2,2.11E-01,-2.21E-04
155,9.66E-02,2,2.11E-01,-2.21E-04
156,9.72E-02,2,2.11E-01,-2.20E-04
157,9.78E-02,2,2.11E-01,-2.20E-04
158,9.84E-02,2,2.12E-01,-2.20E-04
159,9.91E-02,2,2.12E-01,-2.20E-04
160,9.97E-02,2,2.12E-01,-2.20E-04
161,1.00E-01,2,2.13E-01,-2.20E-04
162,1.01E-01,2,2.13E-01,-2.20E-04
163,1.02E-01,2,2.13E-01,-2.19E-04
164,1.02E-01,2,2.13E-01,-2.19E-04
165,1.03E-01,2,2.14E-01,-2.19E-04
166,1.03E-01,2,2.14E-01,-2.19E-04
167,1.04E-01,2,2.14E-01,-2.19E-04
168,1.05E-01,2,2.15E-01,-2.19E-04
169,1.05E-01,2,2.15E-01,-2.19E-04
170,1.06E-01,2,2.15E-01,-2.18E-04
171,1.07E-01,2,2.15E-01,-2.18E-04
172,1.07E-01,2,2.16E-01,-2.18E-04
173,1.08E-01,2,2.16E-01,-2.18E-04
174,1.08E-01,2,2.16E-01,-2.18E-04
175,1.09E-01,2,2.17E-01,-2.18E-04
176,1.10E-01,2,2.17E-01,-2.17E-04
177,1.10E-01,2,2.17E-01,-2.17E-04
178,1.11E-01,2,2.17E-01,-2.17E-04
179,1.12E-01,2,2.18E-01,-2.17E-04
180,1.12E-01,2,2.18E-01,-2.17E-04
181,1.13E-01,2,2.18E-01,-2.17E-04
182,1.13E-01,2,2.18E-01,-2.17E-04
183,1.14E-01,2,2.19E-01,-2.16E-04
184,1.15E-01,2,2.19E-01,-2.16E-04
185,1.15E-01,2,2.19E-01,-2.16E-04
186,1.16E-01,2,2.20E-01,-2.16E-04
187,1.17E-01,2,2.20E-01,-2.16E-04
188,1.17E-01,2,2.20E-01,-2.16E-04
189,1.18E-01,2,2.20E-01,-2.15E-04
190,1.18E-01,2,2.21E-01,-2.15E-04
191,1.19E-01,2,2.21E-01,-2.15E-04
192,1.20E-01,2,2.21E-01,-2.15E-04
193,1.20E-01,2,2.21E-01,-2.15E-04
194,1.21E-01,2,2.22E-01,-2.15E-04
195,1.22E-01,2,2.22E-01,-2.15E-04
196,1.22E-01,2,2.22E-01,-2.14E-04
197,1.23E-01,2,2.22E-01,-2.14E-04
198,1.23E-01,2,2.23E-01,-2.14E-04
199,1.24E-01,2,2.23E-01,-2.14E-04
200,1.25E-01,2,2.23E-01,-2.14E-04
201,1.25E-01,2,2.23E-01,-2.14E-04
202,1.26E-01,2,2.24E-01,-2.13E-04
203,1.27E-01,2,2.24E-01,-2.13E-04
204,1.27E-01,2,2.24E-01,-2.13E-04
205,1.28E-01,2,2.25E-01,-2.13E-04
206,1.28E-01,2,2.25E-01,-2.13E-04
207,1.29E-01,2,2.25E-01,-2.13E-04
208,1.30E-01,2,2.25E-01,-2.12E-04
209,1.30E-01,2,2.26E-01,-2.12E-04
210,1.31E-01,2,2.26E-01,-2.12E-04
211,1.32E-01,2,2.26E-01,-2.12E-04
212,1.32E-01,2,2.26E-01,-2.12E-04
213,1.33E-01,2,2.27E-01,-2.12E-04
214,1.33E-01,2,2.27E-01,-2.11E-04
215,1.34E-01,2,2.27E-01,-2.11E-04
216,1.35E-01,2,2.27E-01,-2.11E-04
217,1.35E-01,2,2.28E-01,-2.11E-04
218,1.36E-01,2,2.28E-01,-2.11E-04
219,1.37E-01,2,2.28E-01,-2.11E-04
220,1.37E-01,2,2.28E-01,-2.10E-04
221,1.38E-01,2,2.29E-01,-2.10E-04
222,1.38E-01,2,2.29E-01,-2.10E-04
223,1.39E-01,2,2.29E-01,-2.10E-04
224,1.40E-01,2,2.29E-01,-2.10E-04
225,1.40E-01,2,2.30E-01,-2.10E-04
226,1.41E-01,2,2.30E-01,-2.09E-04
227,1.42E-01,2,2.30E-01,-2.09E-04
228,1.42E-01,2,2.30E-01,-2.09E-04
229,1.43E-01,2,2.31E-01,-2.09E-04
230,1.43E-01,2,2.31E-01,-2.09E-04
231,1.44E-01,2,2.31E-01,-2.09E-04
232,1.45E-01,2,2.31E-01,-2.08E-04
233,1.45E-01,2,2.32E-01,-2.08E-04
234,1.46E-01,2,2.32E-01,-2.08E-04
235,1.47E-01,2,2.32E-01,-2.08E-04
236,1.47E-01,2,2.32E-01,-2.08E-04
237,1.48E-01,2,2.33E-01,-2.07E-04
238,1.48E-01,2,2.33E-01,-2.07E-04
239,1.49E-01,2,2.33E-01,-2.07E-04
240,1.50E-01,2,2.33E-01,-2.07E-04
241,1.50E-01,2,2.34E-01,-2.07E-04
242,1.51E-01,2,2.34E-01,-2.07E-04
243,1.52E-01,2,2.34E-01,-2.06E-04
244,1.52E-01,2,2.34E-01,-2.06E-04
245,1.53E-01,2,2.35E-01,-2.06E-04
246,1.53E-01,2,2.35E-01,-2.06E-04
247,1.54E-01,2,2.35E-01,-2.06E-04
248,1.55E-01,2,2.35E-01,-2.05E-04
249,1.55E-01,2,2.36E-01,-2.05E-04
250,1.56E-01,2,2.36E-01,-2.05E-04
251,1.57E-01,2,2.36E-01,-2.05E-04
252,1.57E-01,2,2.36E-01,-2.05E-04
253,1.58E-01,2,2.37E-01,-2.05E-04
254,1.58E-01,2,2.37E-01,-2.04E-04
255,1.59E-01,2,2.37E-01,-2.04E-04
256,1.60E-01,2,2.37E-01,-2.04E-04
257,1.60E-01,2,2.37E-01,-2.04E-04
258,1.61E-01,2,2.38E-01,-2.04E-04
259,1.62E-01,2,2.38E-01,-2.03E-04
260,1.62E-01,2,2.38E-01,-2.03E-04
261,1.63E-01,2,2.38E-01,-2.03E-04
262,1.63E-01,2,2.39E-01,-2.03E-04
263,1.64E-01,2,2.39E-01,-2.03E-04
264,1.65E-01,2,2.39E-01,-2.02E-04
265,1.65E-01,2,2.39E-01,-2.02E-04
266,1.66E-01,2,2.40E-01,-2.02E-04
267,1.67E-01,2,2.40E-01,-2.02E-04
268,1.67E-01,2,2.40E-01,-2.02E-04
269,1.68E-01,2,2.40E-01,-2.01E-04
270,1.68E-01,2,2.41E-01,-2.01E-04
271,1.69E-01,2,2.41E-01,-2.01E-04
272,1.70E-01,2,2.41E-01,-2.01E-04
273,1.70E-01,2,2.41E-01,-2.01E-04
274,1.71E-01,2,2.42E-01,-2.00E-04
275,1.72E-01,2,2.42E-01,-2.00E-04
276,1.72E-01,2,2.42E-01,-2.00E-04
277,1.73E-01,2,2.42E-01,-2.00E-04
278,1.73E-01,2,2.42E-01,-2.00E-04
279,1.74E-01,2,2.43E-01,-1.99E-04
280,1.75E-01,2,2.43E-01,-1.99E-04
281,1.75E-01,2,2.43E-01,-1.99E-04
282,1.76E-01,2,2.43E-01,-1.99E-04
283,1.77E-01,2,2.44E-01,-1.99E-04
284,1.77E-01,2,2.44E-01,-1.98E-04
285,1.78E-01,2,2.44E-01,-1.98E-04
286,1.78E-01,2,2.44E-01,-1.98E-04
287,1.79E-01,2,2.45E-01,-1.98E-04
288,1.80E-01,2,2.45E-01,-1.97E-04
289,1.80E-01,2,2.45E-01,-1.97E-04
290,1.81E-01,2,2.45E-01,-1.97E-04
291,1.82E-01,2,2.46E-01,-1.97E-04
292,1.82E-01,2,2.46E-01,-1.97E-04
293,1.83E-01,2,2.46E-01,-1.96E-04
294,1.83E-01,2,2.46E-01,-1.96E-04
295,1.84E-01,2,2.46E-01,-1.96E-04
296,1.85E-01,2,2.47E-01,-1.96E-04
297,1.85E-01,2,2.47E-01,-1.95E-04
298,1.86E-01,2,2.47E-01,-1.95E-04
299,1.87E-01,2,2.47E-01,-1.95E-04
300,1.87E-01,2,2.48E-01,-1.95E-04
301,1.88E-01,2,2.48E-01,-1.95E-04
302,1.88E-01,2,2.48E-01,-1.94E-04
303,1.89E-01,2,2.48E-01,-1.94E-04
304,1.90E-01,2,2.49E-01,-1.94E-04
305,1.90E-01,2,2.49E-01,-1.94E-04
306,1.91E-01,2,2.49E-01,-1.93E-04
307,1.92E-01,2,2.49E-01,-1.93E-04
308,1.92E-01,2,2.49E-01,-1.93E-04
309,1.93E-01,2,2.50E-01,-1.93E-04
310,1.93E-01,2,2.50E-01,-1.92E-04
311,1.94E-01,2,2.50E-01,-1.92E-04
312,1.95E-01,2,2.50E-01,-1.92E-04
313,1.95E-01,2,2.51E-01,-1.92E-04
314,1.96E-01,2,2.51E-01,-1.91E-04
315,1.97E-01,2,2.51E-01,-1.91E-04
316,1.97E-01,2,2.51E-01,-1.91E-04
317,1.98E-01,2,2.51E-01,-1.91E-04
318,1.98E-01,2,2.52E-01,-1.90E-04
319,1.99E-01,2,2.52E-01,-1.90E-04
320,2.00E-01,2,2.52E-01,-1.90E-04
321,2.00E-01,2,2.52E-01,-1.90E-04
322,2.01E-01,2,2.53E-01,-1.89E-04
323,2.02E-01,2,2.53E-01,-1.89E-04
324,2.02E-01,2,2.53E-01,-1.89E-04
325,2.03E-01,2,2.53E-01,-1.89E-04
326,2.03E-01,2,2.54E-01,-1.88E-04
327,2.04E-01,2,2.54E-01,-1.88E-04
328,2.05E-01,2,2.54E-01,-1.88E-04
329,2.05E-01,2,2.54E-01,-1.88E-04
330,2.06E-01,2,2.54E-01,-1.87E-04
331,2.07E-01,2,2.55E-01,-1.87E-04
332,2.07E-01,2,2.55E-01,-1.87E-04
333,2.08E-01,2,2.55E-01,-1.87E-04
334,2.08E-01,2,2.55E-01,-1.86E-04
335,2.09E-01,2,2.56E-01,-1.86E-04
336,2.10E-01,2,2.56E-01,-1.86E-04
337,2.10E-01,2,2.56E-01,-1.86E-04
338,2.11E-01,2,2.56E-01,-1.85E-04
339,2.12E-01,2,2.56E-01,-1.85E-04
340,2.12E-01,2,2.57E-01,-1.85E-04
341,2.13E-01,2,2.57E-01,-1.84E-04
342,2.13E-01,2,2.57E-01,-1.84E-04
343,2.14E-01,2,2.57E-01,-1.84E-04
344,2.15E-01,2,2.58E-01,-1.84E-04
345,2.15E-01,2,2.58E-01,-1.83E-04
346,2.16E-01,2,2.58E-01,-1.83E-04
347,2.17E-01,2,2.58E-01,-1.83E-04
348,2.17E-01,2,2.58E-01,-1.83E-04
349,2.18E-01,2,2.59E-01,-1.82E-04
350,2.18E-01,2,2.59E-01,-1.82E-04
351,2.19E-01,2,2.59E-01,-1.82E-04
352,2.20E-01,2,2.59E-01,-1.81E-04
353,2.20E-01,2,2.60E-01,-1.81E-04
354,2.21E-01,2,2.60E-01,-1.81E-04
355,2.22E-01,2,2.60E-01,-1.81E-04
356,2.22E-01,2,2.60E-01,-1.80E-04
357,2.23E-01,2,2.60E-01,-1.80E-04
358,2.23E-01,2,2.61E-01,-1.80E-04
359,2.24E-01,2,2.61E-01,-1.79E-04
360,2.25E-01,2,2.61E-01,-1.79E-04
361,2.25E-01,2,2.61E-01,-1.79E-04
362,2.26E-01,2,2.62E-01,-1.78E-04
363,2.27E-01,2,2.62E-01,-1.78E-04
364,2.27E-01,2,2.62E-01,-1.78E-04
365,2.28E-01,2,2.62E-01,-1.78E-04
366,2.28E-01,2,2.62E-01,-1.77E-04
367,2.29E-01,2,2.63E-01,-1.77E-04
368,2.30E-01,2,2.63E-01,-1.77E-04
369,2.30E-01,2,2.63E-01,-1.76E-04
370,2.31E-01,2,2.63E-01,-1.76E-04
371,2.32E-01,2,2.63E-01,-1.76E-04
372,2.32E-01,2,2.64E-01,-1.75E-04
373,2.33E-01,2,2.64E-01,-1.75E-04
374,2.33E-01,2,2.64E-01,-1.75E-04
375,2.34E-01,2,2.64E-01,-1.74E-04
376,2.35E-01,2,2.65E-01,-1.74E-04
377,2.35E-01,2,2.65E-01,-1.74E-04
378,2.36E-01,2,2.65E-01,-1.73E-04
379,2.37E-01,2,2.65E-01,-1.73E-04
380,2.37E-01,2,2.65E-01,-1.73E-04
381,2.38E-01,2,2.66E-01,-1.73E-04
382,2.38E-01,2,2.66E-01,-1.72E-04
383,2.39E-01,2,2.66E-01,-1.72E-04
384,2.40E-01,2,2.66E-01,-1.72E-04
385,2.40E-01,2,2.67E-01,-1.71E-04
386,2.41E-01,2,2.67E-01,-1.71E-04
387,2.42E-01,2,2.67E-01,-1.71E-04
388,2.42E-01,2,2.67E-01,-1.70E-04
389,2.43E-01,2,2.67E-01,-1.70E-04
390,2.43E-01,2,2.68E-01,-1.70E-04
391,2.44E-01,2,2.68E-01,-1.69E-04
392,2.45E-01,2,2.68E-01,-1.69E-04
393,2.45E-01,2,2.68E-01,-1.69E-04
394,2.46E-01,2,2.69E-01,-1.68E-04
395,2.47E-01,2,2.69E-01,-1.68E-04
396,2.47E-01,2,2.69E-01,-1.67E-04
397,2.48E-01,2,2.69E-01,-1.67E-04
398,2.48E-01,2,2.69E-01,-1.67E-04
399,2.49E-01,2,2.70E-01,-1.66E-04
400,2.50E-01,2,2.70E-01,-1.66E-04
401,2.50E-01,2,2.70E-01,-1.66E-04
402,2.51E-01,2,2.70E-01,-1.65E-04
403,2.52E-01,2,2.70E-01,-1.65E-04
404,2.52E-01,2,2.71E-01,-1.65E-04
405,2.53E-01,2,2.71E-01,-1.64E-04
406,2.53E-01,2,2.71E-01,-1.64E-04
407,2.54E-01,2,2.71E-01,-1.64E-04
408,2.55E-01,2,2.72E-01,-1.63E-04
409,2.55E-01,2,2.72E-01,-1.63E-04
410,2.56E-01,2,2.72E-01,-1.62E-04
411,2.57E-01,2,2.72E-01,-1.62E-04
412,2.57E-01,2,2.72E-01,-1.62E-04
413,2.58E-01,2,2.73E-01,-1.61E-04
414,2.58E-01,2,2.73E-01,-1.61E-04
415,2.59E-01,2,2.73E-01,-1.61E-04
416,2.60E-01,2,2.73E-01,-1.60E-04
417,2.60E-01,2,2.73E-01,-1.60E-04
418,2.61E-01,2,2.74E-01,-1.59E-04
419,2.62E-01,2,2.74E-01,-1.59E-04
420,2.62E-01,2,2.74E-01,-1.59E-04
421,2.63E-01,2,2.74E-01,-1.58E-04
422,2.63E-01,2,2.75E-01,-1.58E-04
423,2.64E-01,2,2.75E-01,-1.58E-04
424,2.65E-01,2,2.75E-01,-1.57E-04
425,2.65E-01,2,2.75E-01,-1.57E-04
426,2.66E-01,2,2.75E-01,-1.56E-04
427,2.67E-01,2,2.76E-01,-1.56E-04
428,2.67E-01,2,2.76E-01,-1.56E-04
429,2.68E-01,2,2.76E-01,-1.55E-04
430,2.68E-01,2,2.76E-01,-1.55E-04
431,2.69E-01,2,2.76E-01,-1.54E-04
432,2.70E-01,2,2.77E-01,-1.54E-04
433,2.70E-01,2,2.77E-01,-1.54E-04
434,2.71E-01,2,2.77E-01,-1.53E-04
435,2.72E-01,2,2.77E-01,-1.53E-04
436,2.72E-01,2,2.78E-01,-1.52E-04
437,2.73E-01,2,2.78E-01,-1.52E-04
438,2.73E-01,2,2.78E-01,-1.52E-04
439,2.74E-01,2,2.78E-01,-1.51E-04
440,2.75E-01,2,2.78E-01,-1.51E-04
441,2.75E-01,2,2.79E-01,-1.50E-04
442,2.76E-01,2,2.79E-01,-1.50E-04
443,2.77E-01,2,2.79E-01,-1.49E-04
444,2.77E-01,2,2.79E-01,-1.49E-04
445,2.78E-01,2,2.80E-01,-1.49E-04
446,2.78E-01,2,2.80E-01,-1.48E-04
447,2.79E-01,2,2.80E-01,-1.48E-04
448,2.80E-01,2,2.80E-01,-1.47E-04
449,2.80E-01,2,2.80E-01,-1.47E-04
450,2.81E-01,2,2.81E-01,-1.46E-04
451,2.82E-01,2,2.81E-01,-1.46E-04
452,2.82E-01,2,2.81E-01,-1.46E-04
453,2.83E-01,2,2.81E-01,-1.45E-04
454,2.83E-01,2,2.81E-01,-1.45E-04
455,2.84E-01,2,2.82E-01,-1.44E-04
456,2.85E-01,2,2.82E-01,-1.44E-04
457,2.85E-01,2,2.82E-01,-1.43E-04
458,2.86E-01,2,2.82E-01,-1.43E-04
459,2.87E-01,2,2.83E-01,-1.43E-04
460,2.87E-01,2,2.83E-01,-1.42E-04
461,2.88E-01,2,2.83E-01,-1.42E-04
462,2.88E-01,2,2.83E-01,-1.41E-04
463,2.89E-01,2,2.83E-01,-1.41E-04
464,2.90E-01,2,2.84E-01,-1.40E-04
465,2.90E-01,2,2.84E-01,-1.40E-04
466,2.91E-01,2,2.84E-01,-1.39E-04
467,2.92E-01,2,2.84E-01,-1.39E-04
468,2.92E-01,2,2.84E-01,-1.38E-04
469,2.93E-01,2,2.85E-01,-1.38E-04
470,2.93E-01,2,2.85E-01,-1.37E-04
471,2.94E-01,2,2.85E-01,-1.37E-04
472,2.95E-01,2,2.85E-01,-1.37E-04
473,2.95E-01,2,2.86E-01,-1.36E-04
474,2.96E-01,2,2.86E-01,-1.36E-04
475,2.97E-01,2,2.86E-01,-1.35E-04
476,2.97E-01,2,2.86E-01,-1.35E-04
477,2.98E-01,2,2.86E-01,-1.34E-04
478,2.98E-01,2,2.87E-01,-1.34E-04
479,2.99E-01,2,2.87E-01,-1.33E-04
480,3.00E-01,2,2.87E-01,-1.33E-04
481,3.00E-01,2,2.87E-01,-1.32E-04
482,3.01E-01,2,2.87E-01,-1.32E-04
483,3.02E-01,2,2.88E-01,-1.31E-04
484,3.02E-01,2,2.88E-01,-1.31E-04
485,3.03E-01,2,2.88E-01,-1.30E-04
486,3.03E-01,2,2.88E-01,-1.30E-04
487,3.04E-01,2,2.89E-01,-1.29E-04
488,3.05E-01,2,2.89E-01,-1.29E-04
489,3.05E-01,2,2.89E-01,-1.28E-04
490,3.06E-01,2,2.89E-01,-1.28E-04
491,3.07E-01,2,2.89E-01,-1.27E-04
492,3.07E-01,2,2.90E-01,-1.27E-04
493,3.08E-01,2,2.90E-01,-1.26E-04
494,3.08E-01,2,2.90E-01,-1.26E-04
495,3.09E-01,2,2.90E-01,-1.25E-04
496,3.10E-01,2,2.90E-01,-1.25E-04
497,3.10E-01,2,2.91E-01,-1.24E-04
498,3.11E-01,2,2.91E-01,-1.24E-04
499,3.12E-01,2,2.91E-01,-1.23E-04
500,3.12E-01,2,2.91E-01,-1.23E-04
501,3.13E-01,2,2.92E-01,-1.22E-04
502,3.13E-01,2,2.92E-01,-1.22E-04
503,3.14E-01,2,2.92E-01,-1.21E-04
504,3.15E-01,2,2.92E-01,-1.20E-04
505,3.15E-01,2,2.92E-01,-1.20E-04
506,3.16E-01,2,2.93E-01,-1.19E-04
507,3.17E-01,2,2.93E-01,-1.19E-04
508,3.17E-01,2,2.93E-01,-1.18E-04
509,3.18E-01,2,2.93E-01,-1.18E-04
510,3.18E-01,2,2.93E-01,-1.17E-04
511,3.19E-01,2,2.94E-01,-1.17E-04
512,3.20E-01,2,2.94E-01,-1.16E-04
513,3.20E-01,2,2.94E-01,-1.16E-04
514,3.21E-01,2,2.94E-01,-1.15E-04
515,3.22E-01,2,2.95E-01,-1.15E-04
516,3.22E-01,2,2.95E-01,-1.14E-04
517,3.23E-01,2,2.95E-01,-1.13E-04
518,3.23E-01,2,2.95E-01,-1.13E-04
519,3.24E-01,2,2.95E-01,-1.12E-04
520,3.25E-01,2,2.96E-01,-1.12E-04
521,3.25E-01,2,2.96E-01,-1.11E-04
522,3.26E-01,2,2.96E-01,-1.11E-04
523,3.27E-01,2,2.96E-01,-1.10E-04
524,3.27E-01,2,2.96E-01,-1.09E-04
525,3.28E-01,2,2.97E-01,-1.09E-04
526,3.28E-01,2,2.97E-01,-1.08E-04
527,3.29E-01,2,2.97E-01,-1.08E-04
528,3.30E-01,2,2.97E-01,-1.07E-04
529,3.30E-01,2,2.98E-01,-1.07E-04
530,3.31E-01,2,2.98E-01,-1.06E-04
531,3.32E-01,2,2.98E-01,-1.05E-04
532,3.32E-01,2,2.98E-01,-1.05E-04
533,3.33E-01,2,2.98E-01,-1.04E-04
534,3.33E-01,2,2.99E-01,-1.04E-04
535,3.34E-01,2,2.99E-01,-1.03E-04
536,3.35E-01,2,2.99E-01,-1.02E-04
537,3.35E-01,2,2.99E-01,-1.02E-04
