# time, drag, lift1, lift2
0.026250000000000013,0.17322297211082724,-0.00022421327715347036,0.00027475383372748254
0.026875000000000013,0.1737168052369817,-0.00022363043509748286,0.00027420904519923853
0.027500000000000014,0.1742056119560328,-0.00022305271685237293,0.00027367500397017035
0.028125000000000015,0.17468957217188455,-0.00022247999983821264,0.00027315179323552025
0.028750000000000015,0.17516885534084986,-0.00022191216700443497,0.0002726394420001596
0.029375000000000016,0.17564362128470123,-0.00022134910654446555,0.0002721379330223762
0.030000000000000016,0.17611402092630166,-0.00022079071161240464,0.0002716472097537318
0.030625000000000017,0.17658019695658958,-0.00022023688002615496,0.0002711671823851118
0.031250000000000014,0.17704228444009226,-0.0002196875139817168,0.00027069773311641363
0.031875000000000014,0.17750041136585173,-0.00021914251978339975,0.00027023872075919724
0.032500000000000015,0.17795469914925444,-0.00021860180755970974,0.00026978998472083866
0.033125000000000016,0.17840526308999977,-0.00021806529101652534,0.0002693513484857168
0.033750000000000016,0.17885221279069877,-0.00021753288719903382,0.0002689226226412326
0.03437500000000002,0.1792956525400038,-0.00021700451625495266,0.0002685036074925511
0.03500000000000002,0.17973568166385975,-0.00021648010123102174,0.0002680940953435133
0.03562500000000002,0.18017239484792227,-0.00021595956787035675,0.00026769387245843747
0.03625000000000002,0.18060588243399447,-0.0002154428444253258,0.0002673027207627356
0.03687500000000002,0.18103623069294758,-0.00021492986149096894,0.00026692041931141195
0.03750000000000002,0.18146352207625574,-0.00021442055185090416,0.0002665467455535147
0.03812500000000002,0.18188783544816015,-0.00021391485032383044,0.0002661814764087703
0.03875000000000002,0.18230924630028172,-0.00021341269363312474,0.00026582438919463703
0.03937500000000002,0.18272782695018108,-0.0002129140202919974,0.0002654752624246038
0.04000000000000002,0.18314364672528186,-0.00021241877047410124,0.00026513387646062106
0.04062500000000002,0.1835567721334764,-0.00021192688592646856,0.0002648000140917512
0.04125000000000002,0.1839672670215895,-0.00021143830986558197,0.00026447346100080333
0.04187500000000002,0.18437519272259326,-0.00021095298689206485,0.00026415400615767935
0.042500000000000024,0.18478060819268818,-0.00021047086291727768,0.00026384144214776595
0.043125000000000024,0.18518357013895176,-0.00020999188507972617,0.0002635355654249958
0.043750000000000025,0.1855841331383787,-0.000209516001690919,0.0002632361765324077
0.044375000000000026,0.18598234974902847,-0.00020904316216253664,0.00026294308025536677
0.045000000000000026,0.18637827061383513,-0.0002085733169605431,0.0002626560857540507
0.04562500000000003,0.18677194455772916,-0.00020810641755483693,0.00026237500665363887
0.04625000000000003,0.18716341867851913,-0.00020764241636170297,0.0002620996610904512
0.04687500000000003,0.1875527384320754,-0.0002071812667120113,0.00026182987175829044
0.04750000000000003,0.18793994771218162,-0.00020672292281173808,0.00026156546591932385
0.04812500000000003,0.18832508892549762,-0.00020626733970114758,0.0002613062753871445
0.04875000000000003,0.1887082030619837,-0.00020581447322517288,0.00026105213650824753
0.04937500000000003,0.18908932976108997,-0.0002053642800026984,0.0002608028901238809
0.05000000000000003,0.18946850737402296,-0.00020491671739923838,0.00026055838151589183
0.05062500000000003,0.18984577302241193,-0.00020447174350543955,0.00026031846035326885
0.05125000000000003,0.19022116265356484,-0.0002040293171022501,0.00026008298061383234
0.05187500000000003,0.1905947110925688,-0.0002035893976531159,0.0002598518005172399
0.05250000000000003,0.19096645209148475,-0.0002031519452755581,0.0002596247824416647
0.05312500000000003,0.19133641837576473,-0.00020271692072726128,0.000259401792838587
0.053750000000000034,0.19170464168816237,-0.00020228428538111365,0.0002591827021377054
0.054375000000000034,0.19207115283023227,-0.00020185400122015623,0.0002589673846653723
0.055000000000000035,0.19243598170160045,-0.00020142603081286882,0.00025875571854278836
0.055625000000000036,0.19279915733715272,-0.00020100033730764046,0.0002585475855964895
0.056250000000000036,0.19316070794228593,-0.00020057688441111333,0.0002583428712566305
0.05687500000000004,0.1935206609262978,-0.0002001556363815969,0.00025814146446491237
0.05750000000000004,0.19387904293409033,-0.00019973655801755756,0.00025794325757920466
0.05812500000000004,0.19423587987626445,-0.000199319614642342,0.0002577481462729528
0.05875000000000004,0.19459119695769003,-0.00019890477209757464,0.0002575560294450224
0.05937500000000004,0.19494501870465392,-0.0001984919967321176,0.0002573668091244486
0.06000000000000004,0.19529736899069677,-0.00019808125539392974,0.0002571803903789715
0.06062500000000004,0.19564827106119184,-0.0001976725154124586,0.00025699668121310774
0.06125000000000004,0.1959977475567031,-0.00019726574461069056,0.00025681559250410776
0.06187500000000004,0.19634582053528818,-0.00019686091126571126,0.00025663703787760507
0.06250000000000004,0.19669251149371017,-0.00019645798413402753,0.00025646093365764465
0.06312500000000004,0.19703784138769354,-0.00019605693241828365,0.000256287198757006
0.06375000000000004,0.1973818306512102,-0.00019565772577242354,0.0002561157546060187
0.06437500000000004,0.19772449921491514,-0.00019526033429308743,0.0002559465250705857
0.06500000000000004,0.19806586652374408,-0.0001948647285051825,0.00025577943636902504
0.06562500000000004,0.19840595155370322,-0.00019447087936663466,0.00025561441700504143
0.06625000000000004,0.19874477282794864,-0.00019407875825210735,0.00025545139768384263
0.06687500000000005,0.19908234843213107,-0.0001936883369521898,0.00025529031124762905
0.06750000000000005,0.1994186960290869,-0.000193299587659802,0.00025513109259605346
0.06812500000000005,0.19975383287291043,-0.00019291248297546957,0.00025497367863113905
0.06875000000000005,0.20008777582240928,-0.00019252699589050647,0.00025481800817981075
0.06937500000000005,0.20042054135397508,-0.00019214309978459054,0.0002546640219330451
0.07000000000000005,0.2007521455739862,-0.00019176076842366668,0.00025451166238913585
0.07062500000000005,0.20108260423060093,-0.00019137997594185512,0.00025436087377893795
0.07125000000000005,0.2014119327251435,-0.00019100069685481906,0.00025421160202861593
0.07187500000000005,0.20174014612298896,-0.00019062290603948006,0.0002540637946874749
0.07250000000000005,0.20206725916404933,-0.00019024657872891,0.00025391740087370217
0.07312500000000005,0.2023932862727642,-0.00018987169051462108,0.0002537723712306658
0.07375000000000005,0.20271824156779117,-0.00018949821733809389,0.00025362865787084536
0.07437500000000005,0.20304213887124334,-0.0001891261354738164,0.0002534862143155643
0.07500000000000005,0.20336499171762046,-0.00018875542154993185,0.00025334499547355815
0.07562500000000005,0.20368681336235345,-0.00018838605251707258,0.0002532049575682734
0.07625000000000005,0.2040076167900557,-0.00018801800565518344,0.00025306605810557816
0.07687500000000005,0.20432741472244173,-0.00018765125856940032,0.0002529282558299951
0.07750000000000005,0.20464621962595553,-0.00018728578917575744,0.0002527915106773407
0.07812500000000006,0.20496404371912375,-0.00018692157571266742,0.00025265578374630685
0.07875000000000006,0.2052808989796376,-0.00018655859671674868,0.0002525210372446082
0.07937500000000006,0.2055967971511498,-0.00018619683103247096,0.0002523872344626686
0.08000000000000006,0.20591174974985804,-0.00018583625780442195,0.00025225433973605546
0.08062500000000006,0.20622576807083517,-0.000185476856460077,0.00025212231839850404
0.08125000000000006,0.2065388631941461,-0.0001851186067278553,0.0002519911367693619
0.08187500000000006,0.20685104599073412,-0.00018476148861188156,0.00025186076210077324
0.08250000000000006,0.20716232712810043,-0.00018440548239764145,0.00025173116255777176
0.08312500000000006,0.2074727170758064,-0.00018405056864643715,0.0002516023071844604
0.08375000000000006,0.20778222611076444,-0.00018369672818577124,0.00025147416587232663
0.08437500000000006,0.20809086432235377,-0.00018334394211552222,0.0002513467093405559
0.08500000000000006,0.2083986416173824,-0.00018299219179286098,0.00025121990909782356
0.08562500000000006,0.20870556772483054,-0.00018264145883310938,0.00025109373742339316
0.08625000000000006,0.20901165220050963,-0.00018229172510345182,0.00025096816733691
0.08687500000000006,0.20931690443149797,-0.00018194297272021402,0.00025084317257707497
0.08750000000000006,0.20962133364046476,-0.0001815951840486761,0.0002507187275805168
0.08812500000000006,0.20992494888986374,-0.00018124834168591308,0.0002505948074475201
0.08875000000000006,0.21022775908595306,-0.0001809024284726175,0.0002504713879347295
0.08937500000000007,0.2105297729827155,-0.0001805574274832416,0.0002503484454280417
0.09000000000000007,0.21083099918564474,-0.00018021332201466304,0.0002502259569149992
0.09062500000000007,0.2111314461554248,-0.00017987009559181143,0.0002501038999738174
0.09125000000000007,0.21143112221145288,-0.0001795277319617089,0.00024998225275266997
0.09187500000000007,0.21173003553530864,-0.00017918621508665797,0.0002498609939490148
0.09250000000000007,0.21202819417407434,-0.00017884552914827436,0.00024974010279697745
0.09312500000000007,0.21232560604356246,-0.00017850565853198816,0.0002496195590399765
0.09375000000000007,0.21262227893145774,-0.00017816658783009574,0.0002494993429216382
0.09437500000000007,0.21291822050034798,-0.0001778283018382928,0.0002493794351682412
0.09500000000000007,0.21321343829066738,-0.0001774907855570289,0.0002492598169781641
0.09562500000000007,0.21350793972357293,-0.0001771540241757682,0.0002491404699953897
0.09625000000000007,0.21380173210368358,-0.00017681800308147876,0.00024902137630681295
0.09687500000000007,0.2140948226218028,-0.00017648270784884786,0.00024890251842168027
0.09750000000000007,0.21438721835750166,-0.00017614812423593208,0.0002487838792556335
0.09812500000000007,0.21467892628169338,-0.00017581423818832716,0.00024866544212831775
0.09875000000000007,0.21496995325904983,-0.00017548103583128204,0.00024854719074368534
0.09937500000000007,0.21526030605042193,-0.0001751485034626859,0.00024842910917343135
0.10000000000000007,0.2155499913151591,-0.00017481662755816947,0.0002483111818563686
0.10062500000000008,0.21583901561336413,-0.00017448539475843261,0.0002481933935750234
0.10125000000000008,0.21612738540808143,-0.00017415479188133897,0.0002480757294591367
0.10187500000000008,0.2164151070674377,-0.00017382480589778928,0.0002479581749576475
0.10250000000000008,0.216702186866706,-0.0001734954239497263,0.0002478407158446696
0.10312500000000008,0.21698863099032692,-0.00017316663333416543,0.00024772333820057983
0.10375000000000008,0.2172744455338823,-0.00017283842150303273,0.00024760602840138664
0.10437500000000008,0.21755963650596555,-0.00017251077606672855,0.0002474887731190027
0.10500000000000008,0.21784420983007302,-0.00017218368478148476,0.00024737155930082476
0.10562500000000008,0.21812817134639936,-0.00017185713555366755,0.0002472543741678609
0.10625000000000008,0.2184115268135683,-0.0001715311164358926,0.00024713720520673857
0.10687500000000008,0.21869428191038978,-0.00017120561562087756,0.0002470200401549463
0.10750000000000008,0.2189764422374809,-0.00017088062144636566,0.0002469028670045454
0.10812500000000008,0.21925801331891628,-0.00017055612238413365,0.0002467856739827729
0.10875000000000008,0.21953900060378084,-0.00017023210704180284,0.00024666844955047065
0.10937500000000008,0.219819409467736,-0.0001699085641656995,0.0002465511823999278
0.11000000000000008,0.22009924521449023,-0.00016958548262451407,0.00024643386143515016
0.11062500000000008,0.2203785130772818,-0.00016926285142265752,0.00024631647577885366
0.11125000000000008,0.22065721822027254,-0.00016894065968763632,0.0002461990147569323
0.11187500000000009,0.22093536573996633,-0.00016861889666717732,0.0002460814678929223
0.11250000000000009,0.22121296066653773,-0.0001682975517399651,0.00024596382491177965
0.11312500000000009,0.22149000796515095,-0.0001679766143977865,0.00024584607572109425
0.11375000000000009,0.2217665125372544,-0.00016765607425027294,0.00024572821041153625
0.11437500000000009,0.2220424792218244,-0.00016733592102610956,0.0002456102192547528
0.11500000000000009,0.22231791279658591,-0.00016701614456201118,0.0002454920926885362
0.11562500000000009,0.22259281797920655,-0.00016669673481055144,0.0002453738213223044
0.11625000000000009,0.22286719942846026,-0.00016637768183388845,0.0002452553959276672
0.11687500000000009,0.22314106174535658,-0.00016605897580003752,0.00024513680743113987
0.11750000000000009,0.2234144094742559,-0.00016574060698178425,0.0002450180469128389
0.11812500000000009,0.22368724710394242,-0.00016542256575781576,0.00024489910560073484
0.11875000000000009,0.22395957906866718,-0.00016510484260685247,0.00024477997486659005
0.11937500000000009,0.2242314097492113,-0.00016478742810975062,0.0002446606462230869
0.12000000000000009,0.2245027434738514,-0.0001644703129421581,0.00024454111131509373
0.1206250000000001,0.2247735845193709,-0.0001641534878815507,0.00024442136192411203
0.1212500000000001,0.22504393711200207,-0.0001638369437968799,0.00024430138995553546
0.1218750000000001,0.22531380542836424,-0.00016352067164932094,0.00024418118743893595
0.1225000000000001,0.22558319359638812,-0.00016320466249273346,0.00024406074652460945
0.1231250000000001,0.22585210569619404,-0.00016288890747374088,0.0002439400594829753
0.1237500000000001,0.2261205457609763,-0.00016257339782462578,0.0002438191186948021
0.1243750000000001,0.2263885177778508,-0.0001622581248624467,0.00024369791664944037
0.12500000000000008,0.226656025688702,-0.0001619430799915948,0.0002435764459462899
0.12562500000000007,0.22692307339096623,-0.00016162825470474873,0.000243454699291863
0.12625000000000006,0.22718966473846705,-0.0001613136405657776,0.00024333266948305178
0.12687500000000004,0.2274558035421672,-0.00016099922923090514,0.00024321034942727113
0.12750000000000003,0.22772149357094124,-0.00016068501242613858,0.00024308773211645103
0.12812500000000002,0.22798673855232188,-0.00016037098196459832,0.00024296481064495
0.12875,0.22825154217321972,-0.00016005712972725467,0.00024284157818785574
0.129375,0.22851590808064318,-0.000159743447677714,0.00024271802801465774
0.12999999999999998,0.22877983988239525,-0.00015942992784754914,0.0002425941534755834
0.13062499999999996,0.22904334114774846,-0.0001591165623432121,0.00024246994800290232
0.13124999999999995,0.2293064154081271,-0.00015880334333970669,0.00024234540510727974
0.13187499999999994,0.22956906615773884,-0.0001584902630920096,0.0002422205183879188
0.13249999999999992,0.22983129685423992,-0.00015817731391031892,0.00024209528150446113
0.1331249999999999,0.2300931109193205,-0.00015786448817984016,0.00024196968819759508
0.1337499999999999,0.2303545117393741,-0.00015755177835411553,0.00024184373228095101
0.13437499999999988,0.23061550266604255,-0.0001572391769447041,0.00024171740763192544
0.13499999999999987,0.2308760870168352,-0.00015692667653258489,0.00024159070819784306
0.13562499999999986,0.23113626807569043,-0.00015661426975917557,0.00024146362799011065
0.13624999999999984,0.23139604909354483,-0.00015630194933003425,0.00024133616108619994
0.13687499999999983,0.23165543328887248,-0.000155989708008701,0.00024120830162149902
0.13749999999999982,0.23191442384824698,-0.0001556775386200495,0.00024108004379359553
0.1381249999999998,0.23217302392684278,-0.0001553654340472042,0.00024095138185642386
0.1387499999999998,0.23243123664897794,-0.00015505338723042535,0.00024082231012204346
0.13937499999999978,0.23268906510859738,-0.0001547413911635706,0.00024069282295218706
0.13999999999999976,0.2329465123697911,-0.00015442943890195792,0.00024056291476874764
0.14062499999999975,0.23320358146727685,-0.00015411752355484805,0.000240432580044377
0.14124999999999974,0.23346027540686107,-0.00015380563827726987,0.0002403018132948115
0.14187499999999972,0.23371659716593454,-0.00015349377628489066,0.00024017060909116935
0.1424999999999997,0.233972549693898,-0.0001531819308403259,0.0002400389620477947
0.1431249999999997,0.2342281359126462,-0.00015287009525994608,0.00023990686682706194
0.14374999999999968,0.23448335871698014,-0.00015255826291207,0.00023977431813935516
0.14437499999999967,0.23473822097506067,-0.00015224642720438003,0.00023964131072727062
0.14499999999999966,0.2349927255288157,-0.00015193458160313726,0.00023950783938637524
0.14562499999999964,0.2352468751943533,-0.0001516227196170034,0.00023937389894884673
0.14624999999999963,0.2355006727624022,-0.00015131083480112803,0.00023923948428442222
0.14687499999999962,0.2357541209986696,-0.00015099892075552755,0.00023910459030260573
0.1474999999999996,0.2360072226442442,-0.00015068697113110297,0.00023896921195407694
0.1481249999999996,0.23625998041601443,-0.0001503749796127503,0.00023883334421786394
0.14874999999999958,0.23651239700699103,-0.00015006293993431356,0.00023869698211160688
0.14937499999999956,0.236764475086719,-0.00014975084587437806,0.0002385601206902391
0.14999999999999955,0.23701621730162048,-0.00014943869124826157,0.0002384227550368383
0.15062499999999954,0.23726762627535442,-0.00014912646991455672,0.00023828488026772106
0.15124999999999952,0.2375187046091843,-0.00014881417577140054,0.00023814649153054473
0.1518749999999995,0.2377694548822805,-0.00014850180275540218,0.0002380075840015748
0.1524999999999995,0.23801987965209898,-0.00014818934484675495,0.00023786815289061474
0.15312499999999948,0.23826998145469486,-0.00014787679605821817,0.00023772819343027414
0.15374999999999947,0.23851976280503284,-0.0001475641504421145,0.00023758770088266241
0.15437499999999946,0.2387692261973365,-0.0001472514020895004,0.0002374466705383933
0.15499999999999944,0.23901837410536855,-0.00014693854512180606,0.00023730509770730177
0.15562499999999943,0.23926720898276618,-0.0001466255737026415,0.0002371629777320085
0.15624999999999942,0.23951573326332223,-0.00014631248202638417,0.00023702030597406315
0.1568749999999994,0.2397639493612841,-0.00014599926432372977,0.00023687707782053352
0.1574999999999994,0.24001185967166663,-0.00014568591485668718,0.00023673328867838264
0.15812499999999938,0.24025946657049763,-0.00014537242792266188,0.00023658893398089575
0.15874999999999936,0.2405067724151332,-0.00014505879784849617,0.00023644400917576325
0.15937499999999935,0.24075377954451924,-0.00014474501899831691,0.00023629850974000606
0.15999999999999934,0.24100049027946296,-0.00014443108576098413,0.0002361524311614713
0.16062499999999932,0.24124690692289766,-0.00014411699256163858,0.00023600576895372224
0.1612499999999993,0.24149303176014403,-0.00014380273385058862,0.00023585851864338053
0.1618749999999993,0.24173886705917005,-0.00014348830411161384,0.00023571067577947018
0.16249999999999928,0.24198441507084362,-0.0001431736978550319,0.00023556223592371977
0.16312499999999927,0.24222967802917592,-0.00014285890962377403,0.00023541319466100063
0.16374999999999926,0.24247465815155822,-0.00014254393398450892,0.00023526354758674335
0.16437499999999924,0.24271935763902355,-0.0001422287655317361,0.00023511329031095598
0.16499999999999923,0.24296377867646315,-0.00014191339889143344,0.00023496241846514886
0.16562499999999922,0.24320792343285788,-0.0001415978287099013,0.00023481092768763812
0.1662499999999992,0.24345179406151024,-0.00014128204966480632,0.00023465881363543258
0.1668749999999992,0.24369539270027948,-0.00014096605645450168,0.00023450607197511767
0.16749999999999918,0.2439387214717695,-0.0001406498438087755,0.00023435269839192728
0.16812499999999916,0.2441817824835885,-0.00014033340647749557,0.00023419868857861952
0.16874999999999915,0.24442457782851473,-0.00014001673923653873,0.000234044038242508
0.16937499999999914,0.24466710958474172,-0.00013969983688495488,0.00023388874309953053
0.16999999999999912,0.24490937981606747,-0.0001393826942438087,0.00023373279887755173
0.1706249999999991,0.2451513905720951,-0.00013906530616183472,0.00023357620131863945
0.1712499999999991,0.2453931438884357,-0.00013874766750379341,0.00023341894616847616
0.17187499999999908,0.24563464178690378,-0.0001384297731628097,0.000233261029188669
0.17249999999999907,0.24587588627571255,-0.0001381116180512306,0.00023310244614856276
0.17312499999999906,0.24611687934965087,-0.00013779319710167923,0.00023294319282347786
0.17374999999999904,0.24635762299027744,-0.00013747450526670343,0.00023278326499762594
0.17437499999999903,0.246598119166111,-0.00013715553752369097,0.0002326226584672668
0.17499999999999902,0.24683836983279533,-0.000136836288869705,0.00023246136903562643
0.175624999999999,0.2470783769332848,-0.00013651675431768564,0.00023229939251014986
0.176249999999999,0.24731814239801725,-0.00013619692890059072,0.00023213672470512024
0.17687499999999898,0.24755766814507432,-0.00013587680767562248,0.00023197336144707695
0.17749999999999896,0.2477969560803847,-0.00013555638571224437,0.00023180929856203588
0.17812499999999895,0.248036008097841,-0.0001352356581057341,0.00023164453189027285
0.17874999999999894,0.2482748260794993,-0.00013491461996158655,0.00023147905726918412
0.17937499999999892,0.24851341189572623,-0.00013459326640859407,0.00023131287054830988
0.1799999999999989,0.24875176740536187,-0.00013427159258951044,0.0002311459675771606
0.1806249999999989,0.24898989445586495,-0.00013394959366565737,0.00023097834421301018
0.18124999999999888,0.2492277948834812,-0.0001336272648198948,0.000230809996321886
0.18187499999999887,0.24946547051338427,-0.0001333046012392294,0.00023064091976185742
0.18249999999999886,0.2497029231598251,-0.00013298159814008152,0.000230471110408407
0.18312499999999884,0.24994015462628819,-0.00013265825075026974,0.00023030056413661306
0.18374999999999883,0.25017716670560586,-0.0001323345543041083,0.00023012927681524085
0.18437499999999882,0.25041396118014714,-0.00013201050406764437,0.00022995724433295156
0.1849999999999988,0.2506505398219118,-0.000131686095310833,0.00022978446257100545
0.1856249999999988,0.2508869043926973,-0.00013136132331938443,0.00022961092741399265
0.18624999999999878,0.25112305664422196,-0.00013103618339578745,0.00022943663475172594
0.18687499999999876,0.2513589983182506,-0.00013071067085691584,0.00022926158047555732
0.18749999999999875,0.25159473114675074,-0.00013038478103132126,0.00022908576047817416
0.18812499999999874,0.2518302568519954,-0.0001300585092630639,0.00022890917065550328
0.18874999999999872,0.252065577146707,-0.00012973185090907457,0.00022873180690390492
0.1893749999999987,0.2523006937341723,-0.00012940480133592387,0.00022855366511892816
0.1899999999999987,0.25253560830837724,-0.0001290773559322661,0.00022837474120512881
0.19062499999999868,0.25277032255410997,-0.0001287495100893401,0.00022819503106004266
0.19124999999999867,0.2530048381471024,-0.00012842125921564595,0.0002280145305852747
0.19187499999999866,0.25323915675413466,-0.00012809259872972404,0.00022783323568207386
0.19249999999999864,0.25347328003315905,-0.00012776352406772393,0.00022765114225734484
0.19312499999999863,0.25370720963340726,-0.0001274340306669953,0.00022746824620804994
0.19374999999999862,0.25394094719550303,-0.00012710411398796274,0.00022728454344328724
0.1943749999999986,0.25417449435158374,-0.0001267737694918484,0.0002271000298612714
0.1949999999999986,0.25440785272539573,-0.00012644299265570172,0.0002269147013647861
0.19562499999999858,0.25464102393241844,-0.0001261117789727927,0.00022672855386234194
0.19624999999999856,0.2548740095799612,-0.00012578012393437495,0.00022654158324906252
0.19687499999999855,0.25510681126725676,-0.00012544802305342674,0.00022635378543101896
0.19749999999999854,0.25533943058559155,-0.0001251154718484162,0.00022616515630803296
0.19812499999999852,0.25557186911838586,-0.00012478246584767842,0.00022597569177999763
0.1987499999999985,0.25580412844129774,-0.00012444900058744958,0.00022578538774348735
0.1993749999999985,0.25603621012233607,-0.00012411507161936409,0.00022559424009975122
0.19999999999999848,0.2562681157219421,-0.00012378067449715752,0.00022540224474165693
0.20062499999999847,0.25649984679308313,-0.00012344580478958274,0.00022520939756568407
0.20124999999999846,0.25673140488137003,-0.0001231104580726109,0.00022501569446635664
0.20187499999999844,0.2569627915251227,-0.00012277462992769833,0.00022482113133193678
0.20249999999999843,0.25719400825548466,-0.0001224383159503615,0.00022462570405479322
0.20312499999999842,0.2574250565964987,-0.00012210151174001744,0.00022442940852102344
0.2037499999999984,0.2576559380652057,-0.00012176421290744994,0.00022423224061764673
0.2043749999999984,0.2578866541717216,-0.00012142641506881803,0.00022403419622700374
0.20499999999999838,0.25811720641934166,-0.00012108811385155407,0.0002238352712315999
0.20562499999999836,0.25834759630461207,-0.00012074930488947993,0.00022363546151188255
0.20624999999999835,0.2585778253174184,-0.00012040998382018557,0.00022343476294041826
0.20687499999999834,0.25880789494108075,-0.00012007014629226036,0.00022323317139216685
0.20749999999999832,0.25903780665240483,-0.00011972978796422884,0.00022303068274126097
0.2081249999999983,0.2592675619217988,-0.00011938890449849415,0.00022282729285556867
0.2087499999999983,0.25949716221332975,-0.00011904749155988711,0.0002226229975973671
0.20937499999999828,0.25972660898482197,-0.00011870554482761779,0.00022241779283089434
0.20999999999999827,0.25995590368791294,-0.00011836305998781259,0.00022221167442056162
0.21062499999999826,0.2601850477681419,-0.00011802003272766712,0.00022200463821970702
0.21124999999999824,0.26041404266502877,-0.00011767645874125016,0.00022179668008051958
0.21187499999999823,0.2606428898121361,-0.00011733233373260303,0.000221587795855543
0.21249999999999822,0.2608715906371624,-0.00011698765340903431,0.0002213779813915767
0.2131249999999982,0.26110014656200076,-0.00011664241348699994,0.0002211672325336519
0.2137499999999982,0.26132855900280183,-0.00011629660968502184,0.00022095554512158606
0.21437499999999818,0.2615568293700725,-0.00011595023772412656,0.00022074291498702032
0.21499999999999816,0.2617849590687146,-0.00011560329334398824,0.00022052933797251173
0.21562499999999815,0.26201294949812065,-0.00011525577227668425,0.00022031480990316162
0.21624999999999814,0.26224080205221684,-0.00011490767026342835,0.000220099326604147
0.21687499999999812,0.26246851811955546,-0.00011455898305283819,0.00021988288389897392
0.2174999999999981,0.2626960990833546,-0.00011420970639794775,0.0002196654776081131
0.2181249999999981,0.2629235463215873,-0.00011385983605344278,0.000219447103542626
0.21874999999999808,0.2631508612070331,-0.00011350936778389068,0.0002192277575169507
0.21937499999999807,0.2633780451073428,-0.00011315829735319898,0.00021900743533525394
0.21999999999999806,0.2636050993850925,-0.00011280662053590081,0.00021878613280359172
0.22062499999999804,0.26383202539787043,-0.00011245433310508859,0.0002185638457186832
0.22124999999999803,0.26405882449831813,-0.00011210143084398194,0.00021834056987835208
0.22187499999999802,0.2642854980341875,-0.00011174790953132954,0.00021811630106793238
0.222499999999998,0.2645120473484202,-0.0001113937649632531,0.00021789103508194752
0.223124999999998,0.264738473779179,-0.00011103899292634266,0.0002176647676968002
0.22374999999999798,0.2649647786599325,-0.0001106835892206158,0.00021743749469493276
0.22437499999999796,0.2651909633194913,-0.00011032754964480886,0.00021720921184777088
